Gene,P_all,P_sub,P_vis,P_status,P_location,P_interaction
CD2BP2,0.519491733533931,0.552815097990935,0.74317440387674,0.500320191580114,0.482011145094077,0.797232646881031
TBC1D10B,0.579665603091538,0.599656012672815,0.818851013390584,0.599482647205772,0.657787121817766,0.846469142991681
DCTPP1,0.37493239670584,0.864028936864871,0.115684666801529,0.388548135723874,8.28556732971946e-05,0.275485102306075
SEPHS2,0.51180931031629,0.391436672728126,0.829185755384685,0.563682189590389,0.0272473010452595,0.390195777163604
LOC730183,0.703261911431625,0.188602834697872,0.531370034089463,0.732324787776574,0.473015288331499,0.179799847099127
MIR4519,0.257664060912444,0.712564730707494,0.188228421189827,0.238179982049448,0.317189693304832,0.572843269195741
PYCARD,0.708237525125508,0.903480950089603,0.43676147856053,0.658912588512717,0.201953220225821,0.550585475212098
SLC6A10P,0.893946525536591,0.443113415773223,0.433948409824866,0.956032740743124,0.112444317089094,0.270760979761779
SHCBP1,0.993035068309359,0.879055951191906,0.729724898334102,0.894766921373708,0.007078482672932,0.729688034217721
VPS35,0.946113710938304,0.305548589575118,0.397916679599344,0.97006614964214,0.558123028299206,0.19208573762326
C16orf87,0.501539536269217,0.21374911360419,0.877825480309065,0.536683035072129,0.266655850421977,0.36981659608937
NETO2,0.890817917206746,0.820522350440896,0.838341495396691,0.757111906347295,0.00315395551110656,0.990733332415578
ITFG1,0.937098738425024,0.772775384705862,0.883630949028244,0.956993933357692,0.631027100085874,0.769004928817817
ZNF423,0.622201622032391,0.598079246056137,0.604549230764218,0.451742545564907,0.000649782230740855,0.999007122916497
BRD7,0.982471863551688,0.46780011612982,0.752522445894796,0.980470009251765,0.357002819260564,0.548826585360998
LOC643802,0.952814936673308,0.503173079498607,0.825040316860886,0.800604317032013,0.000681442430379279,0.54205721938914
AKTIP,0.141785138736172,0.306299918330778,0.241626805475124,0.113308228197553,0.0950213314077619,0.986986853871794
CRNDE,0.772183642853713,0.915425911056309,0.972990350080563,0.910912260676101,3.29150812282815e-06,0.933790923291705
NUDT21,0.20416321126208,0.586625642873378,0.176590707022905,0.167397655957964,0.0955845959766901,0.581556219606197
CIAPIN1,0.494422032030616,0.120610333299225,0.870964718176998,0.405870313734422,0.0281083091798065,0.567337277247398
CFAP20,0.347891691746731,0.23545077262957,0.568875915676242,0.219208616083314,0.00140805815809335,0.682674610573595
SNORA46,0.949669746207569,0.74149773747918,0.576318000309931,0.922269551233538,0.486302759189095,0.542597423748932
GOT2,0.880754610714585,0.698421186750435,0.893968107889065,0.705644916975988,0.000262600766728523,0.838511296101882
APOOP5,0.444775686566746,0.667550680545451,0.407692491858452,0.373408241940218,0.05313643354251,0.850057662351033
CDH8,0.797747169791965,0.947048755881659,0.768555185168673,0.881371216346437,0.0175240549802677,0.810247655561655
CMTM4,0.596295901803986,0.0866232474370249,0.560722552305271,0.531147501911132,0.0964373243964889,0.114855171838805
NAE1,0.443980269312734,0.659758249417271,0.592301675218205,0.482402475003808,0.000443357816848044,0.98968515227215
RRAD,0.23743517428058,0.300550212827805,0.661508216875836,0.255692058724204,0.46121348730225,0.454402991668915
CIAO2B,0.845935672685481,0.682536829724976,0.889310627817417,0.840100713874149,0.838518276990562,0.685859044586183
EXOC3L1,0.375652003831262,0.137549450962164,0.897475092442703,0.290950362208931,0.0208453022342654,0.198240313948019
ZDHHC1,0.135832967117665,0.101784053885631,0.531358071128843,0.103065394641355,0.0619988596641217,0.408157713300112
ATP6V0D1,0.435954004304116,0.9902546308447,0.367532074328286,0.462800481812028,0.417915838818939,0.497556841265744
DDX28,0.668218782373994,0.549614634349055,0.920786821381879,0.722331513657267,0.104758255468444,0.608207657483605
SLC7A6OS,0.912327279388117,0.732089773016571,0.689401521972899,0.900260049860338,0.739141226394827,0.601566875914264
SMPD3,0.792292951581179,0.452006534848171,0.659489443204568,0.399672151996867,6.90399339886927e-10,0.839022472429607
CHTF8,0.999892122756984,0.514796860140795,0.538675998515916,0.856677903774253,0.000837753644575019,0.38800973321739
NQO1,0.687759746204808,0.941345523327443,0.65843940269557,0.772387344247073,0.00306258995946683,0.711671781892078
NOB1,0.901213502986979,0.515178547582342,0.622698356831566,0.964370748124096,0.107293719787263,0.438279966019974
PDXDC2P-NPIPB14P,0.963297665331451,0.620747315530924,0.64506403834877,0.941289224212329,0.575213105069567,0.505067579650889
AARS,0.393762823308214,0.138236268765441,0.903654755352962,0.361719002762238,0.253421171618845,0.253261788219456
ST3GAL2,0.659315642881044,0.824427834914087,0.642036899766612,0.601273012402431,0.138393973021623,0.793867206084349
COG4,0.266375611617596,0.0704142600113971,0.946106925604275,0.287400322330586,0.388336560332563,0.314783820056796
VAC14,0.235991693344788,0.174896330728815,0.628284801283961,0.202164364622577,8.37190842844852e-06,0.552681876923293
CMTR2,0.813249468878938,0.673650809722923,0.92645040273884,0.835819761090414,0.598047630549655,0.721282571216348
TAT,0.131647339475327,0.0417744712054701,0.973199962197439,0.114933458099147,0.21344545041313,0.0816004738425033
PHLPP2,0.739631441008418,0.629432044319043,0.902949587748369,0.65151363616888,0.0410041032048156,0.759391362941877
SNORD71,0.525201434757762,0.366942760423094,0.773974579619452,0.582765147077725,0.00401188660566223,0.353350830299532
PKD1L3,0.409423165141713,0.542560364371957,0.431733898933465,0.318567053441047,0.018184045329298,0.990508299172677
LINC01572,0.968251183890804,0.511621092037411,0.692330021859884,0.91070553105226,0.156903190484066,0.463311969669976
ZFHX3,0.368643513115925,0.907841541986068,0.0647904023684651,0.216935579080865,0.000429998532961319,0.176410322636528
RFWD3,0.967849903204354,0.920284358274128,0.900388816975266,0.871228517294089,0.0214532115748857,0.995815247050695
FA2H,0.19938792037907,0.926597829008229,0.105345973756279,0.17308786601543,0.175123627049193,0.232487270547471
BCAR1,0.373461432747103,0.179173225560022,0.681145957943203,0.185040281694211,4.0870150124716e-05,0.383020378005198
KARS,0.339493840274681,0.447794178892127,0.486705849789076,0.293949406909757,0.121204484303292,0.933554201057434
MPHOSPH6,0.925449704715778,0.802776160783763,0.820164777064943,0.966626980279707,0.3051959835698,0.7412367565903
MBTPS1,0.413373721926457,0.672895536699662,0.534965535247761,0.447940927491719,0.180622093218688,0.747031852900504
HSDL1,0.726332416530486,0.877909386465786,0.73388376406436,0.70768951982401,0.568389626799588,0.858104312013319
TAF1C,0.599118831669466,0.513628446603421,0.282483720640654,0.607275408727025,0.935246776387974,0.214690523001294
COTL1,0.971594728529622,0.770827560068542,0.875231346241584,0.92927787678634,0.0150441483707612,0.74779889149452
ZDHHC7,0.504109815149771,0.317143705531502,0.864144021424053,0.556363709386149,0.0178000884149412,0.38901862569575
EMC8,0.672341098174558,0.590450187983268,0.814297364293104,0.587186218754997,0.0450080062205767,0.834938690204791
ZCCHC14,0.369133524018087,0.745053782212172,0.151400572006573,0.403410880364136,0.00941197185762019,0.213048223013702
SLC7A5,0.683321567491095,0.818638319720154,0.86915878930099,0.772873964111727,0.000961403274573338,0.913538899815588
CYBA,0.402750951021984,0.947814965935098,0.374375642355031,0.422828053793695,0.598638094241343,0.491726010161762
MVD,0.203708433328147,0.20392341422748,0.834137400819863,0.221781788015055,0.0454799208791986,0.281765592274311
PIEZO1,0.919097237777881,0.347767910043891,0.681649986211343,0.972422118528334,0.0057874862303499,0.434753529223326
GALNS,0.508658237759019,0.661266207929013,0.226114290317872,0.432806347886262,0.0519143102734016,0.219222362234564
CHMP1A,0.216836085919069,0.258876545265186,0.599637148838371,0.219002667379696,0.81483909169404,0.539699570385509
FANCA,0.39823234389782,0.371466689489655,0.969092555661731,0.435434695800357,0.00504661971639731,0.393095997876768
CENPBD1,0.171763173285999,0.508310283544088,0.124312763157537,0.112537307582525,0.0127262574793988,0.573508860848676
FAM234A,0.70675474123517,0.756696539603289,0.660612737380001,0.585189715716518,0.00828930926982332,0.84436290812738
MCRIP2,0.479108414562307,0.80320449645413,0.332648245795463,0.512724325299163,1.52529539873335e-05,0.87348815334859
JPT2,0.192196150023477,0.600881668708697,0.0654387228106622,0.11677504953035,0.00509202702748086,0.515417434310785
CLUAP1,0.476432713668148,0.230852303697255,0.911022909364798,0.448355239925369,0.338116134764025,0.338081364451236
BMERB1,0.760853098936918,0.868546678093195,0.964969997172757,0.870630161109589,0.000408583502421774,0.907353853587874
ITPRIPL2,0.16995041634119,0.385023319049306,0.328836494632664,0.183433695917972,0.560010379081715,0.860283719854841
SYT17,0.37056539056713,0.197677412650706,0.782032829965776,0.232095673633757,0.000994114722244644,0.365693193168003
ACSM3,0.879237543380554,0.340819498469818,0.145921640067907,0.937033181385293,0.13844744706122,0.114050275830899
SMG1P1,0.996950381965048,0.657132195935699,0.566155275997773,0.982597958855633,0.718836635954893,0.476126508330096
SPN,0.489229959698021,0.491209295933086,0.909819365659689,0.526350254699668,1.60828532857607e-05,0.600327393209147
QPRT,0.891447728108719,0.550541817804854,0.337822054246621,0.752695245599715,0.00232899321345728,0.269007583471076
MAZ,0.231475108816581,0.470055687816021,0.375258909155072,0.246376962421258,0.00892855184458674,0.972117557457567
TMEM219,0.637992743769601,0.637534961114024,0.862733661257377,0.653928323354253,0.749193663006274,0.839859127251247
MMP2,0.531914099405939,0.872099333060677,0.435004838034493,0.565260635589765,2.28693625333774e-07,0.788500049461237
MT1X,0.742439599911234,0.621360177655897,0.601721487369935,0.850466092819848,0.000277081360905907,0.484559373628268
POLR2C,0.697649668359548,0.245032387723521,0.832123981894498,0.685835264317585,0.677130630777576,0.428551746094559
EDC4,0.995920774495599,0.263099381354556,0.313178945201836,0.959842223696821,0.271784246487262,0.129086135409133
DUS2,0.338609676897198,0.0531602466193952,0.772630280811982,0.368163280852576,0.00833156098414804,0.15363768341147
CDH3,0.45821801091732,0.711001954342586,0.149745790449039,0.143435952371373,1.90627994936467e-08,0.293769545095481
VPS4A,0.684833726727003,0.973568224851904,0.672354464034108,0.741669166428977,0.0901021770648786,0.79306879508879
DDX19B,0.6289242362165,0.47163886636573,0.966109018862869,0.710810025232886,0.000203501369597513,0.647883607409738
MON1B,0.187751784451231,0.646278140367249,0.238887771391513,0.200579544213008,0.656943682384576,0.368508408635728
TMEM186,0.906613583079436,0.78927119411107,0.709981933886013,0.905898003573151,0.958278646262845,0.649399412209586
LITAF,0.664736595437206,0.356852207234484,0.96721663145206,0.562830843114255,0.0208904507668239,0.505168120791059
GPRC5B,0.616314505093009,0.727267846689664,0.70389295539689,0.598454948800212,0.542777099316588,0.991128840242955
DCUN1D3,0.42995216722094,0.582343422693991,0.625859429225864,0.453278440417528,3.67970815606967e-05,0.868856951447172
NPIPB3,0.913840649287349,0.599037441847114,0.523391186977966,0.939490373759333,0.533273331647033,0.408959581004298
LOC100190986,0.751767693017684,0.482000649564537,0.759733083267236,0.759265525804493,0.915917999905344,0.457424702157147
CDR2,0.374664733053363,0.492391880279311,0.457030860057512,0.301480644925634,0.0370851275646912,0.971212299027414
RRN3P3,0.48607589351263,0.306464318433054,0.904459511351546,0.436558704811957,0.150887112624708,0.528841737828251
SMG1P2,0.710739328168037,0.942090620227861,0.669186949303831,0.72229431454235,0.837483630085922,0.8197749244161
VKORC1,0.738696802361476,0.627788652434822,0.757081422433857,0.866912032299231,1.70784343742213e-06,0.560179905844686
PLLP,0.918321337568303,0.593141155007205,0.610574738646663,0.931818533393127,0.000167054523330897,0.46562277435796
BEAN1-AS1,0.226747650302812,0.399135558980032,0.397203823099377,0.222444656605438,0.610384352734339,0.936628834393923
TK2,0.669427890257109,0.987649707189537,0.618663388462843,0.69463389194236,0.545931465942662,0.698029803252999
PSMB10,0.998542730118868,0.756755227870477,0.712793843827906,0.973978916145467,0.539322024754467,0.6305926941895
LCAT,0.306909074691099,0.394903730026596,0.479172877137923,0.26677500208834,0.138675749879318,0.955252338159838
TERF2,0.698458129573391,0.903985660211647,0.668060242300621,0.669971498299446,0.413800587464551,0.796753217214899
SMG1P7,0.812827869393731,0.948597069592006,0.754334812754683,0.789595827797241,0.520667552741891,0.876349346706216
MTSS2,0.512296487813795,0.338330265467234,0.803221389942082,0.360761972111938,0.0012978846522289,0.526155521824009
ADAT1,0.181925652408566,0.430729109782307,0.270578467525099,0.189371083226357,0.951390608097413,0.952670542352453
CMC2,0.92145706814681,0.897166220817473,0.942274049121635,0.96279716944044,0.303042476929465,0.882654405836488
GINS2,0.68607023483072,0.72653932920048,0.345942001711788,0.473684935585352,6.68846200040293e-05,0.980005173328699
FBXO31,0.938217156656401,0.384592821809558,0.431511912012824,0.967965123401473,0.01846710061914,0.237353614193794
LOC100506388,0.303636862947392,0.974740305160793,0.162740025871231,0.329677588771534,0.012710498908945,0.380246356996225
FAM57A,0.239964349828254,0.103369661236876,0.849872652492699,0.179198073376826,0.0292416111856947,0.245047454210612
MRM3,0.530289595730363,0.415214109704702,0.985159046852318,0.528614934638179,0.819836824450867,0.495710379138111
TIMM22,0.658993940830535,0.847700428251638,0.42919884566963,0.684381986104244,0.540996624688049,0.505204307044364
WDR81,0.156611656770249,0.170553349840949,0.519354384225307,0.149727911613455,0.469392016532342,0.569672604539654
SERPINF1,0.943441300922149,0.596627537559391,0.976137155439528,0.703487621435719,1.45545493925902e-06,0.726140693835328
RPA1,0.339315291260343,0.0312424839469299,0.278866964051337,0.371844322260886,0.0342049389950001,0.015788459028705
LOC101927839,0.493486265939204,0.363477793433196,0.762374646811006,0.39815927916111,0.0204057596955142,0.672278847407151
SRR,0.456529695614011,0.642169351357639,0.480830704114988,0.397237518446919,0.0938901595071761,0.888087896577133
RAP1GAP2,0.79527861914992,0.501522067928141,0.975250449457498,0.692221579402753,0.0200650177823034,0.644835848998893
OR1A1,0.508239790763522,0.341062465112365,0.918805444369562,0.482184718209573,0.377846999697117,0.565200708323831
ASPA,0.359940347839713,0.725696154242125,0.343733067641403,0.391752045924582,0.161492371502697,0.81818974113317
EMC6,0.371434821225355,0.522964801076628,0.605124136102685,0.401858925731309,0.230043731287614,0.861847071847416
HASPIN,0.553564452657889,0.914983036891827,0.485872404254101,0.616134541917087,0.00310580337272354,0.767796880476533
CYB5D2,0.303994376930354,0.865840268310632,0.0630192646062205,0.208456231106418,0.00660703863290904,0.356485894963255
SPNS2,0.745328274169431,0.582178719455634,0.929867840013708,0.647161860833755,0.0257638587087808,0.72704066397084
PSMB6,0.366548020580115,0.468515462140161,0.480563442654176,0.302849037020224,0.0568766648889428,0.874503825926674
KIF1C,0.951588611296285,0.756047659145541,0.557196579112473,0.893921379842168,0.156775700992951,0.541201491562695
LOC100130950,0.514733923664088,0.996064243950999,0.417452003385051,0.5338080573047,0.667597483874612,0.562009009315068
MIS12,0.75486022737853,0.894132407024244,0.586910715162873,0.679581305319543,0.0729087348598351,0.602020337391302
TXNDC17,0.89409654562306,0.894838390019554,0.837110621424169,0.809225739899468,0.045461281736986,0.976240029254564
ALOX15P1,0.703541385671174,0.441729424483398,0.759598172775217,0.453656331178241,7.6283889661228e-06,0.754844933802951
BCL6B,0.852582238679575,0.732473858008753,0.974977005596749,0.770960313826001,0.0547241239426948,0.793111393949826
